표찰번호,체육시설명,운동기구명,소재지도로명주소,소재지지번주소,전화번호,관리기관,위도,경도,데이터기준일자
웅양면20-2,누룩재마을운동기구,트위스트,,경상남도 거창군 웅양면 죽림리 1072-6,055-940-8720,경상남도 거창군 체육시설사업소,35.79684128,127.9069798,2023-03-31
웅양면20-1,누룩재마을운동기구,로윙라이더,,경상남도 거창군 웅양면 죽림리 1072-6,055-940-8720,경상남도 거창군 체육시설사업소,35.79684128,127.9069798,2023-03-31
웅양면20-3,누룩재마을운동기구,싸이클,,경상남도 거창군 웅양면 죽림리 691-4,055-940-8720,경상남도 거창군 체육시설사업소,35.79732478,127.908139,2023-03-31
웅양면20-4,누룩재마을운동기구,레그프레스,,경상남도 거창군 웅양면 죽림리 1072-6,055-940-8720,경상남도 거창군 체육시설사업소,35.79684128,127.9069798,2023-03-31
웅양면20-5,누룩재마을운동기구,싸이클,,경상남도 거창군 웅양면 죽림리 1072-6,055-940-8720,경상남도 거창군 체육시설사업소,35.79684128,127.9069798,2023-03-31
웅양면20-6,누룩재마을운동기구,써핑롤링,,경상남도 거창군 웅양면 죽림리 1072-6,055-940-8720,경상남도 거창군 체육시설사업소,35.79684128,127.9069798,2023-03-31
웅양면21-4,동호마을체육시설,스윙워커,경상남도 거창군 웅양면 동호1길 159-3,경상남도 거창군 웅양면 동호리 868,055-940-8720,경상남도 거창군 체육시설사업소,35.79931651,127.9244272,2023-03-31
웅양면21-3,동호마을체육시설,큰활차,경상남도 거창군 웅양면 동호1길 159-3,경상남도 거창군 웅양면 동호리 868,055-940-8720,경상남도 거창군 체육시설사업소,35.79931651,127.9244272,2023-03-31
웅양면21-2,동호마을체육시설,트위스트,경상남도 거창군 웅양면 동호1길 159-3,경상남도 거창군 웅양면 동호리 868,055-940-8720,경상남도 거창군 체육시설사업소,35.79931651,127.9244272,2023-03-31
웅양면21-1,동호마을체육시설,써핑롤링,경상남도 거창군 웅양면 동호1길 159-3,경상남도 거창군 웅양면 동호리 868,055-940-8720,경상남도 거창군 체육시설사업소,35.79931651,127.9244272,2023-03-31
웅양면21-5,동호마을체육시설,트위스트,경상남도 거창군 웅양면 동호1길 159-3,경상남도 거창군 웅양면 동호리 868,055-940-8720,경상남도 거창군 체육시설사업소,35.79931651,127.9244272,2023-03-31
웅양면22-1,운평마을체육시설,트위스트,,경상남도 거창군 웅양면 죽림리 196-3,055-940-8720,경상남도 거창군 체육시설사업소,35.79492904,127.9130789,2023-03-31
웅양면22-2,운평마을체육시설,싸이클,,경상남도 거창군 웅양면 죽림리 196-3,055-940-8720,경상남도 거창군 체육시설사업소,35.79492904,127.9130789,2023-03-31
웅양면26-3,금광마을체육시설,트위스트,경상남도 거창군 웅양면 금광길 124-34,경상남도 거창군 웅양면 산포리 1096,055-940-8720,경상남도 거창군 체육시설사업소,35.8327673,127.9380623,2023-03-31
웅양면26-2,금광마을체육시설,레그프레스,경상남도 거창군 웅양면 금광길 124-34,경상남도 거창군 웅양면 산포리 1096,055-940-8720,경상남도 거창군 체육시설사업소,35.8327673,127.9380623,2023-03-31
웅양면26-1,금광마을체육시설,큰활차,경상남도 거창군 웅양면 금광길 124-34,경상남도 거창군 웅양면 산포리 1096,055-940-8720,경상남도 거창군 체육시설사업소,35.8327673,127.9380623,2023-03-31
웅양면27-3,화동마을체육시설,트위스트,경상남도 거창군 웅양면 화평길 163-7,경상남도 거창군 웅양면 노현리 1331,055-940-8720,경상남도 거창군 체육시설사업소,35.80449367,127.9102938,2023-03-31
웅양면27-2,화동마을체육시설,큰활차,경상남도 거창군 웅양면 화평길 163-7,경상남도 거창군 웅양면 노현리 1331,055-940-8720,경상남도 거창군 체육시설사업소,35.80449367,127.9102938,2023-03-31
웅양면27-1,화동마을체육시설,레그프레스,경상남도 거창군 웅양면 화평길 163-7,경상남도 거창군 웅양면 노현리 1331,055-940-8720,경상남도 거창군 체육시설사업소,35.80449367,127.9102938,2023-03-31
위천면1-1,위천면체육시설,차닝,경상남도 거창군 위천면 원학길 485,경상남도 거창군 위천면 장기리 392-3,055-940-8720,경상남도 거창군 체육시설사업소,35.75471572,127.8325042,2023-03-31
위천면1-2,위천면체육시설,트위스트,경상남도 거창군 위천면 원학길 485,경상남도 거창군 위천면 장기리 392-3,055-940-8720,경상남도 거창군 체육시설사업소,35.75471572,127.8325042,2023-03-31
위천면1-3,위천면체육시설,써핑롤링,경상남도 거창군 위천면 원학길 485,경상남도 거창군 위천면 장기리 392-3,055-940-8720,경상남도 거창군 체육시설사업소,35.75471572,127.8325042,2023-03-31
위천면3-4,장기마을체육시설,트위스트,경상남도 거창군 위천면 장터길 52-11,경상남도 거창군 위천면 장기리 492-4,055-940-8720,경상남도 거창군 체육시설사업소,35.75140482,127.8329218,2023-03-31
위천면3-3,장기마을체육시설,롤러마사지,경상남도 거창군 위천면 장터길 52-11,경상남도 거창군 위천면 장기리 492-4,055-940-8720,경상남도 거창군 체육시설사업소,35.75140482,127.8329218,2023-03-31
위천면3-2,장기마을체육시설,로윙라이더,경상남도 거창군 위천면 장터길 52-11,경상남도 거창군 위천면 장기리 492-4,055-940-8720,경상남도 거창군 체육시설사업소,35.75140482,127.8329218,2023-03-31
위천면3-1,장기마을체육시설,레그프레스,경상남도 거창군 위천면 장터길 52-11,경상남도 거창군 위천면 장기리 492-4,055-940-8720,경상남도 거창군 체육시설사업소,35.75140482,127.8329218,2023-03-31
위천면5-1,남산마을체육시설,트위스트,경상남도 거창군 위천면 남산동3길 24,경상남도 거창군 위천면 남산리 275-2,055-940-8720,경상남도 거창군 체육시설사업소,35.73882003,127.8370311,2023-03-31
위천면5-2,남산마을체육시설,써핑롤링,경상남도 거창군 위천면 남산동3길 24,경상남도 거창군 위천면 남산리 275-2,055-940-8720,경상남도 거창군 체육시설사업소,35.73882003,127.8370311,2023-03-31
위천면5-3,남산마을체육시설,레그프레스,경상남도 거창군 위천면 남산동3길 24,경상남도 거창군 위천면 남산리 275-2,055-940-8720,경상남도 거창군 체육시설사업소,35.73882003,127.8370311,2023-03-31
위천면6-1,금곡마을체육시설,롤러마사지,경상남도 거창군 위천면 금곡1길 243,경상남도 거창군 위천면 남산리 753-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73598938,127.8285592,2023-03-31
위천면6-2,금곡마을체육시설,써핑롤링+트위스트,경상남도 거창군 위천면 금곡1길 243,경상남도 거창군 위천면 남산리 753-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73598938,127.8285592,2023-03-31
위천면6-3,금곡마을체육시설,체스트업+체스트다운,경상남도 거창군 위천면 금곡1길 243,경상남도 거창군 위천면 남산리 753-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73598938,127.8285592,2023-03-31
위천면6-5,금곡마을체육시설,평행봉,경상남도 거창군 위천면 금곡1길 243,경상남도 거창군 위천면 남산리 753-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73598938,127.8285592,2023-03-31
위천면6-6,금곡마을체육시설,철봉,경상남도 거창군 위천면 금곡1길 243,경상남도 거창군 위천면 남산리 753-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73598938,127.8285592,2023-03-31
위천면7-1,덕천마을체육시설,써핑롤링,경상남도 거창군 위천면 서원길 45,경상남도 거창군 위천면 상천리 427-6,055-940-8720,경상남도 거창군 체육시설사업소,35.74449777,127.8223278,2023-03-31
위천면7-2,덕천마을체육시설,트위스트,경상남도 거창군 위천면 서원길 45,경상남도 거창군 위천면 상천리 427-6,055-940-8720,경상남도 거창군 체육시설사업소,35.74449777,127.8223278,2023-03-31
위천면8-1,후방마을체육시설,트위스트,,경상남도 거창군 위천면 상천리 142-2,055-940-8720,경상남도 거창군 체육시설사업소,35.74774999,127.8279566,2023-03-31
위천면8-2,후방마을체육시설,써핑롤링,,경상남도 거창군 위천면 상천리 142-2,055-940-8720,경상남도 거창군 체육시설사업소,35.74774999,127.8279566,2023-03-31
위천면9-1,상천마을체육시설,트위스트,,경상남도 거창군 위천면 상천리 177-2,055-940-8720,경상남도 거창군 체육시설사업소,35.7456818,127.8233091,2023-03-31
위천면9-2,상천마을체육시설,써핑롤링,,경상남도 거창군 위천면 상천리 177-2,055-940-8720,경상남도 거창군 체육시설사업소,35.7456818,127.8233091,2023-03-31
위천면9-3,상천마을체육시설,큰활차,,경상남도 거창군 위천면 상천리 177-2,055-940-8720,경상남도 거창군 체육시설사업소,35.7456818,127.8233091,2023-03-31
위천면10-1,덕거마을체육시설,큰활차,경상남도 거창군 위천면 덕거길 7,경상남도 거창군 위천면 상천리 451-1,055-940-8720,경상남도 거창군 체육시설사업소,35.74381787,127.8180728,2023-03-31
위천면10-2,덕거마을체육시설,체스트업,경상남도 거창군 위천면 덕거길 7,경상남도 거창군 위천면 상천리 451-1,055-940-8720,경상남도 거창군 체육시설사업소,35.74381787,127.8180728,2023-03-31
위천면10-3,덕거마을체육시설,트위스트,경상남도 거창군 위천면 덕거길 7,경상남도 거창군 위천면 상천리 451-1,055-940-8720,경상남도 거창군 체육시설사업소,35.74381787,127.8180728,2023-03-31
위천면11-1,당산마을체육시설,써핑롤링,,경상남도 거창군 위천면 당산리 331-8,055-940-8720,경상남도 거창군 체육시설사업소,35.74950172,127.8575143,2023-03-31
위천면11-2,당산마을체육시설,큰활차,,경상남도 거창군 위천면 당산리 331-8,055-940-8720,경상남도 거창군 체육시설사업소,35.74950172,127.8575143,2023-03-31
위천면11-3,당산마을체육시설,트위스트,,경상남도 거창군 위천면 당산리 331-8,055-940-8720,경상남도 거창군 체육시설사업소,35.74950172,127.8575143,2023-03-31
위천면12-1,원당마을체육시설,써핑롤링,경상남도 거창군 위천면 원당1길 39,경상남도 거창군 위천면 모동리 408,055-940-8720,경상남도 거창군 체육시설사업소,35.77489552,127.8678822,2023-03-31
위천면12-2,원당마을체육시설,큰활차,경상남도 거창군 위천면 원당1길 39,경상남도 거창군 위천면 모동리 408,055-940-8720,경상남도 거창군 체육시설사업소,35.77489552,127.8678822,2023-03-31
위천면12-3,원당마을체육시설,트위스트,경상남도 거창군 위천면 원당1길 39,경상남도 거창군 위천면 모동리 408,055-940-8720,경상남도 거창군 체육시설사업소,35.77489552,127.8678822,2023-03-31
위천면13-8,서덕공원체육시설,싣업,,경상남도 거창군 위천면 상천리 527-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73920552,127.8191344,2023-03-31
위천면13-7,서덕공원체육시설,스윙워커,,경상남도 거창군 위천면 상천리 527-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73920552,127.8191344,2023-03-31
위천면13-6,서덕공원체육시설,체스트업,,경상남도 거창군 위천면 상천리 527-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73920552,127.8191344,2023-03-31
위천면13-5,서덕공원체육시설,체스트다운,,경상남도 거창군 위천면 상천리 527-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73920552,127.8191344,2023-03-31
위천면13-4,서덕공원체육시설,레그프레스,,경상남도 거창군 위천면 상천리 527-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73920552,127.8191344,2023-03-31
위천면13-3,서덕공원체육시설,트위스트,,경상남도 거창군 위천면 상천리 527-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73920552,127.8191344,2023-03-31
위천면13-2,서덕공원체육시설,써핑롤링,,경상남도 거창군 위천면 상천리 527-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73920552,127.8191344,2023-03-31
위천면13-1,서덕공원체육시설,차닝,,경상남도 거창군 위천면 상천리 527-1,055-940-8720,경상남도 거창군 체육시설사업소,35.73920552,127.8191344,2023-03-31
위천면14-1,사마마을체육시설,써핑롤링,,경상남도 거창군 위천면 장기리 310-3,055-940-8720,경상남도 거창군 체육시설사업소,35.75242014,127.8374218,2023-03-31
위천면14-2,사마마을체육시설,트위스트,,경상남도 거창군 위천면 장기리 310-3,055-940-8720,경상남도 거창군 체육시설사업소,35.75242014,127.8374218,2023-03-31
위천면14-3,사마마을체육시설,로윙라이더,,경상남도 거창군 위천면 장기리 310-3,055-940-8720,경상남도 거창군 체육시설사업소,35.75242014,127.8374218,2023-03-31
위천면4-1,사마마을체육시설,큰활차,,경상남도 거창군 위천면 장기리 310-3,055-940-8720,경상남도 거창군 체육시설사업소,35.75242014,127.8374218,2023-03-31
위천면4-2,사마마을체육시설,체스트다운,,경상남도 거창군 위천면 장기리 310-3,055-940-8720,경상남도 거창군 체육시설사업소,35.75242014,127.8374218,2023-03-31
위천면15-1,강동마을체육시설,오버헤드폴리,,경상남도 거창군 위천면 강천리 95-7,055-940-8720,경상남도 거창군 체육시설사업소,35.75427931,127.8269904,2023-03-31
